file_id,speech_file,noise_file,noise_type,snr_db,sample_rate,duration,split
mix_000652,datasets/speech\speech_ref_0964.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-CWUeRPWgyLlF-18_w0.wav,gunshot,15,16000,1.0,train
mix_000653,datasets/speech\speech_ref_0982.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-DAVE-3fPPqTzCQ1WZ-45_w0.wav,gunshot,15,16000,1.0,train
mix_000654,datasets/speech\speech_speaker_session_27_1095.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-DAVE-LJiS5z5Ad53b-29_w0.wav,gunshot,-15,16000,1.0,train
mix_000655,datasets/speech\speech_speaker_session_14_0591.wav,datasets/background_noise\bg_noise_0281.wav,background_noise,-10,16000,1.0,train
mix_000656,datasets/speech\speech_speaker_session_23_0931.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-5uK7XOyZvflm-3_w0.wav,gunshot,-20,16000,1.0,train
mix_000657,datasets/speech\speech_speaker_session_04_0170.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-ERIN-OUB56IiC0k6a-0_w0.wav,gunshot,5,16000,1.0,train
mix_000658,datasets/speech\speech_ref_1041.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_064B_S03_w0.wav,gunshot,-15,16000,1.0,train
mix_000659,datasets/speech\speech_ref_0594.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-0D30t3lA0dYO-59_w0.wav,gunshot,5,16000,1.0,train
mix_000660,datasets/speech\speech_speaker_session_14_0582.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ERIN-dcv7OmXZZ1UL-6_w0.wav,gunshot,20,16000,1.0,train
mix_000661,datasets/speech\speech_ref_0393.wav,datasets/background_noise\bg_bg_session_20_0802.wav,background_noise,0,16000,1.0,train
mix_000662,datasets/speech\speech_speaker_session_18_0748.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-Mjt4Wualmk2E-27_w0.wav,gunshot,-10,16000,1.0,train
mix_000663,datasets/speech\speech_speaker_session_10_0411.wav,datasets/background_noise\bg_bg_session_12_0509.wav,background_noise,10,16000,1.0,train
mix_000664,datasets/speech\speech_ref_1009.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-34_w0.wav,gunshot,20,16000,1.0,train
mix_000665,datasets/speech\speech_ref_1090.wav,datasets/other_impulse\other_impulse_0613.wav,other_impulse,-5,16000,1.0,train
mix_000666,datasets/speech\speech_ref_0713.wav,datasets/background_noise\bg_noise_0351.wav,background_noise,15,16000,1.0,train
mix_000667,datasets/speech\speech_ref_0722.wav,datasets/background_noise\bg_noise_0469.wav,background_noise,-10,16000,1.0,train
mix_000668,datasets/speech\speech_speaker_session_23_0936.wav,datasets/background_noise\bg_noise_0789.wav,background_noise,-20,16000,1.0,train
mix_000669,datasets/speech\speech_speaker_session_06_0278.wav,datasets/background_noise\bg_bg_session_25_1010.wav,background_noise,-5,16000,1.0,train
mix_000670,datasets/speech\speech_speaker_session_09_0381.wav,datasets/background_noise\bg_noise_0941.wav,background_noise,-5,16000,1.0,train
mix_000671,datasets/speech\speech_speaker_session_22_0918.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P30L-ALICE-Ra4ytZz6kt6l-3_w0.wav,gunshot,5,16000,1.0,train
mix_000672,datasets/speech\speech_ref_0948.wav,datasets/other_impulse\other_imp_other_imp_session_18_0726.wav,other_impulse,-15,16000,1.0,train
mix_000673,datasets/speech\speech_speaker_session_08_0325.wav,datasets/other_impulse\other_impulse_1140.wav,other_impulse,0,16000,1.0,train
mix_000674,datasets/speech\speech_ref_0727.wav,datasets/background_noise\bg_noise_0028.wav,background_noise,-20,16000,1.0,train
mix_000675,datasets/speech\speech_ref_0985.wav,datasets/background_noise\bg_bg_session_26_1056.wav,background_noise,-5,16000,1.0,train
mix_000676,datasets/speech\speech_speaker_session_19_0767.wav,datasets/other_impulse\other_imp_other_imp_session_24_0983.wav,other_impulse,15,16000,1.0,train
mix_000677,datasets/speech\speech_speaker_session_17_0701.wav,datasets/background_noise\bg_noise_0910.wav,background_noise,-15,16000,1.0,train
mix_000678,datasets/speech\speech_ref_0057.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-17_w0.wav,gunshot,-15,16000,1.0,train
mix_000679,datasets/speech\speech_ref_1193.wav,datasets/background_noise\bg_bg_session_17_0699.wav,background_noise,15,16000,1.0,train
mix_000680,datasets/speech\speech_speaker_session_23_0926.wav,datasets/background_noise\bg_bg_session_20_0829.wav,background_noise,-10,16000,1.0,train
mix_000681,datasets/speech\speech_speaker_session_21_0860.wav,datasets/other_impulse\other_impulse_1002.wav,other_impulse,10,16000,1.0,train
mix_000682,datasets/speech\speech_speaker_session_08_0321.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-DAVE-ZDUywoQvUIdV-6_w0.wav,gunshot,15,16000,1.0,train
mix_000683,datasets/speech\speech_ref_0809.wav,datasets/background_noise\bg_bg_session_12_0483.wav,background_noise,10,16000,1.0,train
mix_000684,datasets/speech\speech_speaker_session_27_1109.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-PIXEL-BqdD3uZj3rsi-16_w0.wav,gunshot,-10,16000,1.0,train
mix_000685,datasets/speech\speech_ref_0069.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-DAVE-svaWPKhvZZtm-5_w0.wav,gunshot,-5,16000,1.0,train
mix_000686,datasets/speech\speech_ref_0450.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ERIN-ILuAgA20Xl4i-33_w0.wav,gunshot,0,16000,1.0,train
mix_000687,datasets/speech\speech_speaker_session_13_0544.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-VIwh9tsGnOqt-40_w0.wav,gunshot,15,16000,1.0,train
mix_000688,datasets/speech\speech_speaker_session_07_0284.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_084A_S02_w0.wav,gunshot,-20,16000,1.0,train
mix_000689,datasets/speech\speech_speaker_session_26_1042.wav,datasets/other_impulse\other_imp_other_imp_session_11_0461.wav,other_impulse,-5,16000,1.0,train
mix_000690,datasets/speech\speech_ref_0330.wav,datasets/other_impulse\other_imp_other_imp_session_25_1005.wav,other_impulse,0,16000,1.0,train
mix_000691,datasets/speech\speech_speaker_session_13_0556.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BUTCH-bCvjiZaXYAFe-24_w0.wav,gunshot,10,16000,1.0,train
mix_000692,datasets/speech\speech_ref_0650.wav,datasets/other_impulse\other_impulse_0622.wav,other_impulse,15,16000,1.0,train
mix_000693,datasets/speech\speech_ref_1004.wav,datasets/background_noise\bg_bg_session_24_0999.wav,background_noise,-15,16000,1.0,train
mix_000694,datasets/speech\speech_ref_0578.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-VIwh9tsGnOqt-39_w0.wav,gunshot,10,16000,1.0,train
mix_000695,datasets/speech\speech_ref_1186.wav,datasets/background_noise\bg_noise_1048.wav,background_noise,10,16000,1.0,train
mix_000696,datasets/speech\speech_ref_0593.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-BOB-KJSHtpTSf1RZ-23_w0.wav,gunshot,20,16000,1.0,train
mix_000697,datasets/speech\speech_ref_0577.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-0D30t3lA0dYO-73_w0.wav,gunshot,20,16000,1.0,train
mix_000698,datasets/speech\speech_ref_1184.wav,datasets/background_noise\bg_bg_session_07_0319.wav,background_noise,10,16000,1.0,train
mix_000699,datasets/speech\speech_ref_0505.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-238kXOv33RM0-45_w0.wav,gunshot,15,16000,1.0,train
mix_000700,datasets/speech\speech_ref_0643.wav,datasets/other_impulse\other_impulse_0521.wav,other_impulse,15,16000,1.0,train
mix_000701,datasets/speech\speech_ref_0181.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ERIN-4yw5CT7ttEZV-20_w0.wav,gunshot,20,16000,1.0,train
mix_000702,datasets/speech\speech_ref_0077.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-BOB-RHU1sy1lNto1-14_w0.wav,gunshot,10,16000,1.0,train
mix_000703,datasets/speech\speech_ref_1109.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ERIN-8XJ3dMdwafQw-3_w0.wav,gunshot,-10,16000,1.0,train
mix_000704,datasets/speech\speech_speaker_session_16_0647.wav,datasets/background_noise\bg_bg_session_10_0427.wav,background_noise,5,16000,1.0,train
mix_000705,datasets/speech\speech_speaker_session_17_0718.wav,datasets/other_impulse\other_imp_other_imp_session_04_0183.wav,other_impulse,-5,16000,1.0,train
mix_000706,datasets/speech\speech_speaker_session_11_0457.wav,datasets/background_noise\bg_bg_session_12_0480.wav,background_noise,0,16000,1.0,train
mix_000707,datasets/speech\speech_speaker_session_27_1104.wav,datasets/background_noise\bg_bg_session_23_0959.wav,background_noise,15,16000,1.0,train
mix_000708,datasets/speech\speech_speaker_session_25_1025.wav,datasets/other_impulse\other_impulse_0274.wav,other_impulse,5,16000,1.0,train
mix_000709,datasets/speech\speech_speaker_session_16_0667.wav,datasets/other_impulse\other_impulse_1168.wav,other_impulse,-5,16000,1.0,train
mix_000710,datasets/speech\speech_speaker_session_03_0120.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-DAVE-Wl2BI9ECAcY0-4_w0.wav,gunshot,-15,16000,1.0,train
mix_000711,datasets/speech\speech_speaker_session_25_1018.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-0D30t3lA0dYO-53_w0.wav,gunshot,-5,16000,1.0,train
mix_000712,datasets/speech\speech_speaker_session_28_1152.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-DAVE-LJiS5z5Ad53b-51_w0.wav,gunshot,20,16000,1.0,train
mix_000713,datasets/speech\speech_speaker_session_29_1168.wav,datasets/background_noise\bg_bg_session_22_0916.wav,background_noise,-5,16000,1.0,train
mix_000714,datasets/speech\speech_speaker_session_08_0353.wav,datasets/other_impulse\other_impulse_1032.wav,other_impulse,10,16000,1.0,train
mix_000715,datasets/speech\speech_ref_1037.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-ERIN-j4Dqiw5l1IWn-18_w0.wav,gunshot,-10,16000,1.0,train
mix_000716,datasets/speech\speech_speaker_session_15_0625.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-N0u4QR95sPzr-18_w0.wav,gunshot,-5,16000,1.0,train
mix_000717,datasets/speech\speech_ref_1149.wav,datasets/other_impulse\other_imp_other_imp_session_02_0107.wav,other_impulse,5,16000,1.0,train
mix_000718,datasets/speech\speech_speaker_session_08_0335.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-238kXOv33RM0-40_w0.wav,gunshot,-20,16000,1.0,train
mix_000719,datasets/speech\speech_ref_0803.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-BOB-BcloTeR2Ekq1-7_w0.wav,gunshot,-10,16000,1.0,train
mix_000720,datasets/speech\speech_ref_0842.wav,datasets/other_impulse\other_impulse_0825.wav,other_impulse,-5,16000,1.0,train
mix_000721,datasets/speech\speech_speaker_session_09_0384.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-Zp9eQutkJS4y-5_w0.wav,gunshot,20,16000,1.0,train
mix_000722,datasets/speech\speech_speaker_session_19_0786.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-DAVE-3fPPqTzCQ1WZ-56_w0.wav,gunshot,-10,16000,1.0,train
mix_000723,datasets/speech\speech_ref_0172.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-Zp9eQutkJS4y-19_w0.wav,gunshot,-20,16000,1.0,train
mix_000724,datasets/speech\speech_ref_0341.wav,datasets/background_noise\bg_noise_0278.wav,background_noise,-20,16000,1.0,train
mix_000725,datasets/speech\speech_speaker_session_25_1024.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-9_w0.wav,gunshot,-5,16000,1.0,train
mix_000726,datasets/speech\speech_ref_0853.wav,datasets/background_noise\bg_bg_session_08_0326.wav,background_noise,20,16000,1.0,train
mix_000727,datasets/speech\speech_ref_0317.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ERIN-JT9NHIATnzMQ-37_w0.wav,gunshot,-20,16000,1.0,train
mix_000728,datasets/speech\speech_speaker_session_16_0652.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-1_w0.wav,gunshot,-5,16000,1.0,train
mix_000729,datasets/speech\speech_ref_1143.wav,datasets/background_noise\bg_noise_0937.wav,background_noise,5,16000,1.0,train
mix_000730,datasets/speech\speech_speaker_session_04_0185.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-N0u4QR95sPzr-38_w0.wav,gunshot,5,16000,1.0,train
mix_000731,datasets/speech\speech_speaker_session_03_0129.wav,datasets/background_noise\bg_bg_session_24_0975.wav,background_noise,-20,16000,1.0,train
mix_000732,datasets/speech\speech_ref_0603.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_044B_S03_w0.wav,gunshot,-10,16000,1.0,train
mix_000733,datasets/speech\speech_speaker_session_23_0940.wav,datasets/background_noise\bg_noise_0617.wav,background_noise,20,16000,1.0,train
mix_000734,datasets/speech\speech_speaker_session_23_0950.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-BOB-Q0eIMamzx0DO-38_w0.wav,gunshot,-15,16000,1.0,train
mix_000735,datasets/speech\speech_speaker_session_29_1183.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-4c4Mgt6DlrH8-41_w0.wav,gunshot,10,16000,1.0,train
mix_000736,datasets/speech\speech_speaker_session_24_0989.wav,datasets/other_impulse\other_imp_other_imp_session_00_0001.wav,other_impulse,-15,16000,1.0,train
mix_000737,datasets/speech\speech_speaker_session_19_0769.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-BOB-0T2m14m6BxyX-19_w0.wav,gunshot,0,16000,1.0,train
mix_000738,datasets/speech\speech_speaker_session_06_0263.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-BOB-RHU1sy1lNto1-29_w0.wav,gunshot,-10,16000,1.0,train
mix_000739,datasets/speech\speech_speaker_session_01_0063.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-BOB-RjRNabyP9zPf-14_w0.wav,gunshot,10,16000,1.0,train
mix_000740,datasets/speech\speech_ref_1150.wav,datasets/other_impulse\other_imp_other_imp_session_21_0873.wav,other_impulse,15,16000,1.0,train
mix_000741,datasets/speech\speech_ref_0819.wav,datasets/other_impulse\other_imp_other_imp_session_25_1036.wav,other_impulse,5,16000,1.0,train
mix_000742,datasets/speech\speech_speaker_session_09_0364.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-jmHo21ZrVDXJ-27_w0.wav,gunshot,20,16000,1.0,train
mix_000743,datasets/speech\speech_speaker_session_15_0622.wav,datasets/other_impulse\other_imp_other_imp_session_11_0455.wav,other_impulse,5,16000,1.0,train
mix_000744,datasets/speech\speech_ref_0021.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-BOB-CYijh1jcEQ6Y-5_w0.wav,gunshot,-10,16000,1.0,train
mix_000745,datasets/speech\speech_speaker_session_24_0982.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-DAVE-g19XyDQPiD9P-27_w0.wav,gunshot,0,16000,1.0,train
mix_000746,datasets/speech\speech_speaker_session_29_1169.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BOB-bjYKN5RtCabb-6_w0.wav,gunshot,-10,16000,1.0,train
mix_000747,datasets/speech\speech_ref_0855.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-N0u4QR95sPzr-4_w0.wav,gunshot,-20,16000,1.0,train
mix_000748,datasets/speech\speech_ref_0427.wav,datasets/other_impulse\other_impulse_0985.wav,other_impulse,10,16000,1.0,train
mix_000749,datasets/speech\speech_speaker_session_27_1092.wav,datasets/other_impulse\other_impulse_0897.wav,other_impulse,-20,16000,1.0,train
mix_000750,datasets/speech\speech_speaker_session_09_0375.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-BOB-yWwWPdTk8Evd-32_w0.wav,gunshot,5,16000,1.0,train
mix_000751,datasets/speech\speech_ref_0414.wav,datasets/other_impulse\other_imp_other_imp_session_10_0416.wav,other_impulse,-5,16000,1.0,train
mix_000752,datasets/speech\speech_speaker_session_14_0578.wav,datasets/other_impulse\other_imp_other_imp_session_21_0879.wav,other_impulse,-15,16000,1.0,train
mix_000753,datasets/speech\speech_speaker_session_27_1086.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-yLr0oPUfbSAa-24_w0.wav,gunshot,-10,16000,1.0,train
mix_000754,datasets/speech\speech_ref_1177.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-10_w0.wav,gunshot,-15,16000,1.0,train
mix_000755,datasets/speech\speech_speaker_session_23_0958.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-ALICE-epczwDkQOJGc-16_w0.wav,gunshot,5,16000,1.0,train
mix_000756,datasets/speech\speech_speaker_session_20_0830.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-MLFY3TErS9EO-12_w0.wav,gunshot,-10,16000,1.0,train
mix_000757,datasets/speech\speech_ref_0470.wav,datasets/other_impulse\other_imp_other_imp_session_20_0823.wav,other_impulse,-15,16000,1.0,train
mix_000758,datasets/speech\speech_speaker_session_11_0450.wav,datasets/other_impulse\other_imp_other_imp_session_21_0871.wav,other_impulse,5,16000,1.0,train
mix_000759,datasets/speech\speech_speaker_session_15_0619.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-PIXEL-kLXRqvEsl3mI-7_w0.wav,gunshot,-20,16000,1.0,train
mix_000760,datasets/speech\speech_ref_1054.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-DAVE-LJiS5z5Ad53b-32_w0.wav,gunshot,-5,16000,1.0,train
mix_000761,datasets/speech\speech_ref_1080.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-0D30t3lA0dYO-9_w0.wav,gunshot,-15,16000,1.0,train
mix_000762,datasets/speech\speech_speaker_session_11_0445.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-ALICE-coUJ1rH1Z2di-8_w0.wav,gunshot,0,16000,1.0,train
mix_000763,datasets/speech\speech_speaker_session_00_0017.wav,datasets/background_noise\bg_noise_0570.wav,background_noise,-20,16000,1.0,train
mix_000764,datasets/speech\speech_ref_0907.wav,datasets/background_noise\bg_bg_session_19_0788.wav,background_noise,10,16000,1.0,train
mix_000765,datasets/speech\speech_ref_0684.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-BOB-qRDwv2ER8kkl-6_w0.wav,gunshot,10,16000,1.0,train
mix_000766,datasets/speech\speech_ref_1073.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-marlin_gfm60-DAVE-b8l0iIdQWqgj-3_w0.wav,gunshot,10,16000,1.0,train
mix_000767,datasets/speech\speech_ref_1169.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-nG6HMBYVW1E0-18_w0.wav,gunshot,10,16000,1.0,train
mix_000768,datasets/speech\speech_ref_1120.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-BOB-BcloTeR2Ekq1-19_w0.wav,gunshot,20,16000,1.0,train
mix_000769,datasets/speech\speech_speaker_session_20_0839.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-qhIEvS8T0FcO-25_w0.wav,gunshot,-15,16000,1.0,train
mix_000770,datasets/speech\speech_ref_0545.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ERIN-JT9NHIATnzMQ-59_w0.wav,gunshot,-5,16000,1.0,train
mix_000771,datasets/speech\speech_ref_1147.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-PIXEL-NlllHePs66Wv-7_w0.wav,gunshot,15,16000,1.0,train
mix_000772,datasets/speech\speech_ref_0132.wav,datasets/background_noise\bg_noise_0007.wav,background_noise,-20,16000,1.0,train
mix_000773,datasets/speech\speech_ref_0179.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BUTCH-hBTAkYuwJ46l-11_w0.wav,gunshot,-20,16000,1.0,train
mix_000774,datasets/speech\speech_ref_0801.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-CGQDN3Sb9qo5-30_w0.wav,gunshot,0,16000,1.0,train
mix_000775,datasets/speech\speech_speaker_session_00_0031.wav,datasets/background_noise\bg_noise_0515.wav,background_noise,-15,16000,1.0,train
mix_000776,datasets/speech\speech_ref_0509.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-DAVE-71Zo9dY4k135-24_w0.wav,gunshot,-10,16000,1.0,train
mix_000777,datasets/speech\speech_speaker_session_26_1074.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-qhIEvS8T0FcO-27_w0.wav,gunshot,-10,16000,1.0,train
mix_000778,datasets/speech\speech_speaker_session_04_0198.wav,datasets/background_noise\bg_noise_0028.wav,background_noise,20,16000,1.0,train
mix_000779,datasets/speech\speech_speaker_session_11_0456.wav,datasets/background_noise\bg_noise_0325.wav,background_noise,5,16000,1.0,train
mix_000780,datasets/speech\speech_speaker_session_05_0238.wav,datasets/other_impulse\other_imp_other_imp_session_03_0132.wav,other_impulse,15,16000,1.0,train
mix_000781,datasets/speech\speech_speaker_session_28_1148.wav,datasets/background_noise\bg_bg_session_12_0507.wav,background_noise,10,16000,1.0,train
mix_000782,datasets/speech\speech_ref_1048.wav,datasets/other_impulse\other_imp_other_imp_session_27_1109.wav,other_impulse,-10,16000,1.0,train
mix_000783,datasets/speech\speech_speaker_session_10_0416.wav,datasets/other_impulse\other_imp_other_imp_session_08_0350.wav,other_impulse,10,16000,1.0,train
mix_000784,datasets/speech\speech_ref_1001.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-BOB-jtxibWlq18a3-8_w0.wav,gunshot,-20,16000,1.0,train
mix_000785,datasets/speech\speech_ref_0209.wav,datasets/background_noise\bg_noise_0459.wav,background_noise,5,16000,1.0,train
mix_000786,datasets/speech\speech_ref_0007.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-cF2UUwwEe48n-28_w0.wav,gunshot,-5,16000,1.0,train
mix_000787,datasets/speech\speech_speaker_session_19_0795.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P30L-PIXEL-Z8wRT1n7qwOp-8_w0.wav,gunshot,20,16000,1.0,train
