sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor,label_idx
bg_bg_session_26_1047,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1047.wav,1.0,16000,1,0.3495843913504836,0.0654579654942863,5.340592780493155,2
bg_bg_session_26_1048,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1048.wav,1.0,16000,1,0.32476916816251,0.0554238864526776,5.859731793483812,2
bg_bg_session_26_1049,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1049.wav,1.0,16000,1,0.2130884144290377,0.0424633268620151,5.018174033789897,2
bg_bg_session_26_1050,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1050.wav,1.0,16000,1,0.4318498709450011,0.0642451017812086,6.721910180741797,2
bg_bg_session_26_1051,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1051.wav,1.0,16000,1,0.413731614979232,0.08157326763228,5.0719013258762455,2
bg_bg_session_26_1052,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1052.wav,1.0,16000,1,0.3587143541479984,0.0698912490327588,5.132463760308923,2
bg_bg_session_26_1053,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1053.wav,1.0,16000,1,0.3753221769514027,0.0708334691443019,5.2986551202263605,2
bg_bg_session_26_1054,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1054.wav,1.0,16000,1,0.3408115518465938,0.068203065188657,4.997011511634519,2
bg_bg_session_26_1055,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1055.wav,1.0,16000,1,0.2719009177925636,0.0594836985772755,4.571014892915358,2
bg_bg_session_26_1056,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1056.wav,1.0,16000,1,0.2537617237510834,0.0474793213817855,5.344677702189251,2
bg_bg_session_26_1057,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1057.wav,1.0,16000,1,0.2670456407902953,0.0660082461782603,4.045639988869246,2
bg_bg_session_26_1058,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1058.wav,1.0,16000,1,0.3286897136539106,0.060078961331949,5.470961076178057,2
bg_bg_session_26_1059,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1059.wav,1.0,16000,1,0.4023702752568127,0.0627198986838737,6.415351739188169,2
bg_bg_session_26_1060,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1060.wav,1.0,16000,1,0.2962491078406972,0.056963063567936,5.2007219639821685,2
bg_bg_session_26_1061,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1061.wav,1.0,16000,1,0.2501959964761047,0.0469620944760223,5.327614664369403,2
bg_bg_session_26_1062,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1062.wav,1.0,16000,1,0.249520029229497,0.0517017884489066,4.82613829141902,2
bg_bg_session_26_1063,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1063.wav,1.0,16000,1,0.363614850504934,0.0613138637519573,5.930384564771137,2
bg_bg_session_26_1064,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1064.wav,1.0,16000,1,0.2547103169215629,0.0449236546314361,5.669847262267313,2
bg_bg_session_26_1065,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1065.wav,1.0,16000,1,0.3175521480563276,0.0648821463367409,4.894290911174708,2
bg_bg_session_26_1066,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1066.wav,1.0,16000,1,0.3566822535667298,0.0688548563628356,5.18020399149665,2
bg_bg_session_26_1067,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1067.wav,1.0,16000,1,0.1993858420923586,0.0413736671650504,4.81914723936565,2
bg_bg_session_26_1068,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1068.wav,1.0,16000,1,0.290814109712792,0.0618473874479773,4.702123641619823,2
bg_bg_session_26_1069,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1069.wav,1.0,16000,1,0.398223275144594,0.0722302295189792,5.513248714064652,2
bg_bg_session_26_1070,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1070.wav,1.0,16000,1,0.4136610133543533,0.0682016282642584,6.065265056413399,2
bg_bg_session_26_1071,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1071.wav,1.0,16000,1,0.2195569011977714,0.0419126665124788,5.238436660860861,2
bg_bg_session_26_1072,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1072.wav,1.0,16000,1,0.277185953111638,0.0477909862613324,5.79996180862018,2
bg_bg_session_26_1073,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1073.wav,1.0,16000,1,0.2225099611050258,0.0472833690776964,4.70588112451514,2
bg_bg_session_26_1074,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1074.wav,1.0,16000,1,0.2464870901455816,0.0627827088163528,3.926034023257048,2
bg_bg_session_26_1075,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1075.wav,1.0,16000,1,0.2355250602629639,0.0470315311920484,5.00781080724575,2
bg_bg_session_26_1076,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1076.wav,1.0,16000,1,0.2435311591125281,0.0519513860119124,4.687673052263823,2
bg_bg_session_26_1077,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1077.wav,1.0,16000,1,0.369262189846917,0.070603243270953,5.230101627609215,2
bg_bg_session_26_1078,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1078.wav,1.0,16000,1,0.464044391848585,0.0728218821969767,6.372319886901406,2
bg_bg_session_26_1079,bg_session_26,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_26_1079.wav,1.0,16000,1,0.2401862052397119,0.0447241528027487,5.370390191517456,2
bg_bg_session_27_1080,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1080.wav,1.0,16000,1,0.3513172278493596,0.1221113529789624,2.8770232292787137,2
bg_bg_session_27_1081,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1081.wav,1.0,16000,1,0.3595437089233286,0.1224648611097685,2.9358926005896,2
bg_bg_session_27_1082,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1082.wav,1.0,16000,1,0.3408232138993356,0.1241546373607125,2.745150674135663,2
bg_bg_session_27_1083,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1083.wav,1.0,16000,1,0.3372333326567564,0.1245628090662258,2.707335424686084,2
bg_bg_session_27_1084,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1084.wav,1.0,16000,1,0.3531877170685765,0.1244667367646478,2.837607041633485,2
bg_bg_session_27_1085,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1085.wav,1.0,16000,1,0.3581895445944197,0.1231510195575493,2.9085387745543394,2
bg_bg_session_27_1086,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1086.wav,1.0,16000,1,0.3473801609102235,0.1244799180438336,2.7906520060639743,2
bg_bg_session_27_1087,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1087.wav,1.0,16000,1,0.3561181343268907,0.1234753726407385,2.884122540952514,2
bg_bg_session_27_1088,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1088.wav,1.0,16000,1,0.3263398939249239,0.1220001629771237,2.6749133707057617,2
bg_bg_session_27_1089,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1089.wav,1.0,16000,1,0.3529293164025352,0.1244054330762926,2.836928253903637,2
bg_bg_session_27_1090,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1090.wav,1.0,16000,1,0.3712902576669197,0.1220712669594828,3.0415857596882216,2
bg_bg_session_27_1091,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1091.wav,1.0,16000,1,0.3527761347299899,0.1233913029274127,2.859003007266136,2
bg_bg_session_27_1092,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1092.wav,1.0,16000,1,0.3456824055338031,0.1230438354573113,2.809424593721217,2
bg_bg_session_27_1093,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1093.wav,1.0,16000,1,0.3790918881821563,0.1222992478226229,3.099707184911729,2
bg_bg_session_27_1094,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1094.wav,1.0,16000,1,0.3554948530932871,0.1236749378834658,2.8744289702734003,2
bg_bg_session_27_1095,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1095.wav,1.0,16000,1,0.3601761802934617,0.1231269857847631,2.925241357493052,2
bg_bg_session_27_1096,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1096.wav,1.0,16000,1,0.3343111726428894,0.123523374252443,2.7064605998785,2
bg_bg_session_27_1097,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1097.wav,1.0,16000,1,0.3392786026795009,0.1227493282615091,2.7639953704409463,2
bg_bg_session_27_1098,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1098.wav,1.0,16000,1,0.3504070519111292,0.1238604748993456,2.8290463435201723,2
bg_bg_session_27_1099,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1099.wav,1.0,16000,1,0.3457940358876307,0.1241147323178937,2.786083501683888,2
bg_bg_session_27_1100,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1100.wav,1.0,16000,1,0.3595340285914076,0.12399698660085,2.8995382021127347,2
bg_bg_session_27_1101,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1101.wav,1.0,16000,1,0.3852490429153355,0.1235359810731451,3.118516632834809,2
bg_bg_session_27_1102,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1102.wav,1.0,16000,1,0.3668470818934046,0.1229105801419304,2.984666182708827,2
bg_bg_session_27_1103,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1103.wav,1.0,16000,1,0.3437790071515882,0.1231772369019457,2.7909294597666308,2
bg_bg_session_27_1104,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1104.wav,1.0,16000,1,0.3395075660899495,0.1220229280294048,2.7823257788477083,2
bg_bg_session_27_1105,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1105.wav,1.0,16000,1,0.3474102027286514,0.1235111631006013,2.812783604975411,2
bg_bg_session_27_1106,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1106.wav,1.0,16000,1,0.3261881853410103,0.123435221397246,2.642585764604384,2
bg_bg_session_27_1107,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1107.wav,1.0,16000,1,0.3513004162267615,0.1234395969088134,2.845929479395314,2
bg_bg_session_27_1108,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1108.wav,1.0,16000,1,0.3443975681681807,0.1223142948094854,2.8156769455919988,2
bg_bg_session_27_1109,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1109.wav,1.0,16000,1,0.3494210779501414,0.1246427390725393,2.803380706460397,2
bg_bg_session_27_1110,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1110.wav,1.0,16000,1,0.3308249616444499,0.1209890209398217,2.734338469154262,2
bg_bg_session_27_1111,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1111.wav,1.0,16000,1,0.3447063768487257,0.1219332575235012,2.827008443633214,2
bg_bg_session_27_1112,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1112.wav,1.0,16000,1,0.3651172113658492,0.1239391409048443,2.9459392669728057,2
bg_bg_session_27_1113,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1113.wav,1.0,16000,1,0.3580597373833488,0.124241186968017,2.881972696025481,2
bg_bg_session_27_1114,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1114.wav,1.0,16000,1,0.3729205007485495,0.1224899345719394,3.044498893780868,2
bg_bg_session_27_1115,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1115.wav,1.0,16000,1,0.3550560469795909,0.1229101279488177,2.888745004317248,2
bg_bg_session_27_1116,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1116.wav,1.0,16000,1,0.342986949357988,0.1236136412363704,2.7746688648662143,2
bg_bg_session_27_1117,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1117.wav,1.0,16000,1,0.370820296443801,0.1232259940912791,3.009269830490627,2
bg_bg_session_27_1118,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1118.wav,1.0,16000,1,0.3800016026974678,0.1233297005736602,3.0811845818004,2
bg_bg_session_27_1119,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1119.wav,1.0,16000,1,0.3438123597122039,0.1238087624464783,2.7769628348494577,2
bg_bg_session_29_1160,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1160.wav,1.0,16000,1,0.5326371390864814,0.1124569383130416,4.7363648674139895,2
bg_bg_session_29_1161,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1161.wav,1.0,16000,1,0.5014919501003188,0.1135496838896974,4.416497596087488,2
bg_bg_session_29_1162,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1162.wav,1.0,16000,1,0.4607386684558338,0.1132164060248409,4.069539423989031,2
bg_bg_session_29_1163,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1163.wav,1.0,16000,1,0.4547444445388806,0.1124199803689026,4.045049666404089,2
bg_bg_session_29_1164,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1164.wav,1.0,16000,1,0.4233822243767068,0.1122738237564107,3.770978599477388,2
bg_bg_session_29_1165,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1165.wav,1.0,16000,1,0.4622515661143206,0.1130904850983596,4.087448425371918,2
bg_bg_session_29_1166,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1166.wav,1.0,16000,1,0.4266681984020452,0.1140141905909414,3.742237337021196,2
bg_bg_session_29_1167,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1167.wav,1.0,16000,1,0.4344474709017657,0.1127445829810648,3.8533774384615502,2
bg_bg_session_29_1168,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1168.wav,1.0,16000,1,0.4721766432243777,0.1140303594925941,4.140797274668516,2
bg_bg_session_29_1169,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1169.wav,1.0,16000,1,0.4379086462078531,0.1123438726124336,3.89793049719102,2
bg_bg_session_29_1170,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1170.wav,1.0,16000,1,0.4669175863051305,0.1121572821587373,4.163060442332164,2
bg_bg_session_29_1171,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1171.wav,1.0,16000,1,0.4971661440041854,0.1134165765228531,4.383540002802039,2
bg_bg_session_29_1172,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1172.wav,1.0,16000,1,0.4355254316199979,0.113220878360148,3.84668799130617,2
bg_bg_session_29_1173,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1173.wav,1.0,16000,1,0.474876899520544,0.1138397174800235,4.171451478605086,2
bg_bg_session_29_1174,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1174.wav,1.0,16000,1,0.4336431808589554,0.1120360081248942,3.870569376854717,2
bg_bg_session_29_1175,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1175.wav,1.0,16000,1,0.4790514192106635,0.1136943580666113,4.213501753490522,2
bg_bg_session_29_1176,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1176.wav,1.0,16000,1,0.4927629148627181,0.1125233071628122,4.379207148236929,2
bg_bg_session_29_1177,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1177.wav,1.0,16000,1,0.4534611762735707,0.1135621934274756,3.99306426423088,2
bg_bg_session_29_1178,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1178.wav,1.0,16000,1,0.4285344307718814,0.1131135324806109,3.788533374289269,2
bg_bg_session_29_1179,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1179.wav,1.0,16000,1,0.4627688570646965,0.1133578576853401,4.082370871241639,2
bg_bg_session_29_1180,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1180.wav,1.0,16000,1,0.4504773133927818,0.1131743047415217,3.980384722643336,2
bg_bg_session_29_1181,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1181.wav,1.0,16000,1,0.5054509526174052,0.1139948337358405,4.4339808367884,2
bg_bg_session_29_1182,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1182.wav,1.0,16000,1,0.5397473181016141,0.1126106801717578,4.793038008011248,2
bg_bg_session_29_1183,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1183.wav,1.0,16000,1,0.4603050308084578,0.1134795927290656,4.056279892937617,2
