filename,uuid,label,recording_session ,timestamp,time_offset_s,device_name,device_manufacturer,device_model,microphone,firearm,caliber,latitude,longitude,gunshot_location_in_seconds,num_gunshots
0c4a24ea-01ed-4450-bf9c-fe9562a39730_v0,0c4a24ea-01ed-4450-bf9c-fe9562a39730,9mm,1,2021-11-15T11:51:31.202953-05:00,-0.06971918,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.53183673 1.75       2.00034014],3
44909f1f-a85b-4743-aba0-69f9861e1a95_v0,44909f1f-a85b-4743-aba0-69f9861e1a95,9mm,1,2021-11-15T11:52:48.853289-05:00,-0.068972838,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.75       2.54743764 2.95913832],3
64f40277-43f3-46d4-ba9b-9552e2123cd8_v0,64f40277-43f3-46d4-ba9b-9552e2123cd8,9mm,1,2021-11-15T11:54:31.883339-05:00,-0.068605292,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.52240363 1.75       1.93829932 2.11156463],4
efaea5be-4f87-42c6-8058-ac7e7da12414_v0,efaea5be-4f87-42c6-8058-ac7e7da12414,38cal,1,2021-11-15T11:58:00.852765-05:00,-0.06809409,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34236845,-80.78128614,[1.75],1
d3c580c6-429c-4808-86f9-0ba716f236cb_v0,d3c580c6-429c-4808-86f9-0ba716f236cb,38cal,1,2021-11-15T11:58:21.250785-05:00,-0.067842747,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34236845,-80.78128614,[1.75],1
ee13c575-3522-4a1e-831e-7e6c765f000f_v0,ee13c575-3522-4a1e-831e-7e6c765f000f,38cal,1,2021-11-15T11:58:50.713153-05:00,-0.067696083,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34236845,-80.78128614,[1.75],1
33de82d7-fb9d-440e-9daa-6f632691c8d8_v0,33de82d7-fb9d-440e-9daa-6f632691c8d8,38cal,1,2021-11-15T11:59:30.123349-05:00,-0.067360054,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34236845,-80.78128614,[1.75       3.10365079 4.75795918],3
41692623-c231-44d4-867a-1089f722a583_v0,41692623-c231-44d4-867a-1089f722a583,38cal,1,2021-11-15T12:00:28.583917-05:00,-0.067000078,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34236845,-80.78128614,[1.75       2.06741497 2.39068027 2.70437642 3.01573696],5
c1b78da7-a4cb-4e4b-bd75-f172eb4d32a3_v0,c1b78da7-a4cb-4e4b-bd75-f172eb4d32a3,38cal,1,2021-11-15T12:01:38.463627-05:00,-0.066271347,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34236845,-80.78128614,[1.75       2.04743764 2.41922902 2.70907029 2.98519274],5
314b1548-d95d-4974-aff5-9534f617cb61_v0,314b1548-d95d-4974-aff5-9534f617cb61,AR15,1,2021-11-15T12:04:44.796779-05:00,-0.064631764,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,[1.67909297 2.75247166 3.61156463 4.46562358 5.46378685],5
6ec0282d-1320-40e2-8ea0-21735864de2e_v0,6ec0282d-1320-40e2-8ea0-21735864de2e,AR15,1,2021-11-15T12:05:26.563235-05:00,-0.064538491,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,[1.75       1.97024943 2.19251701 2.41866213 2.6275737 ],5
20d0f0a2-6d63-4f03-88f6-f2d840081356_v0,20d0f0a2-6d63-4f03-88f6-f2d840081356,AR15,1,2021-11-15T12:06:20.032475-05:00,-0.063925318,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,"[1.75       1.96473923 2.14222222 2.32970522 2.50621315 2.69507937
 2.87791383 3.06356009 3.25895692 3.4521542  3.64401361 3.83349206]",12
8caa634a-e579-46f6-83df-66bd6c9aef92_v0,8caa634a-e579-46f6-83df-66bd6c9aef92,AR15,1,2021-11-15T12:07:18.244077-05:00,-0.063645688,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,[1.75],1
8caa634a-e579-46f6-83df-66bd6c9aef92_v1,8caa634a-e579-46f6-83df-66bd6c9aef92,AR15,1,2021-11-15T12:07:18.244077-05:00,-0.063645688,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,[1.75       3.28721088 4.83342404 6.82031746],4
8caa634a-e579-46f6-83df-66bd6c9aef92_v2,8caa634a-e579-46f6-83df-66bd6c9aef92,AR15,1,2021-11-15T12:07:18.244077-05:00,-0.063645688,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,[1.75],1
cc970b84-98ce-444f-b086-ab8a89289268_v0,cc970b84-98ce-444f-b086-ab8a89289268,AR15,1,2021-11-15T12:10:52.433416-05:00,-0.062135164,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34236845,-80.78128614,"[1.58954649 1.75       1.91650794 2.08267574 2.25816327 2.43031746
 2.61102041 2.78671202 2.9244898  3.07387755 3.23412698 3.39489796
 3.59138322 3.78342404 3.98306122 4.17673469 4.37258503 4.62664399
 4.79077098 4.96594104 5.14705215]",21
384d1064-178e-47ef-864f-650dbff5b577_v0,384d1064-178e-47ef-864f-650dbff5b577,12gauge,1,2021-11-15T12:13:37.563364-05:00,-0.062033504,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Remington 870,12 guage,28.34236845,-80.78128614,[1.75],1
5fcdf7d8-b642-4b97-98ea-b143930bb0ee_v0,5fcdf7d8-b642-4b97-98ea-b143930bb0ee,12gauge,1,2021-11-15T12:13:57.013260-05:00,-0.061851486,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Remington 870,12 guage,28.34236845,-80.78128614,[1.75],1
a35258c8-b9b5-49db-b444-41166c3151a3_v0,a35258c8-b9b5-49db-b444-41166c3151a3,12gauge,1,2021-11-15T12:14:38.068012-05:00,-0.06119957,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Remington 870,12 guage,28.34236845,-80.78128614,[1.75       2.21727891],2
edb8eb8b-c277-48df-b59f-e2d0a4fe9c87_v0,edb8eb8b-c277-48df-b59f-e2d0a4fe9c87,12gauge,1,2021-11-15T12:16:44.443692-05:00,-0.060234339,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Remington 870,12 guage,28.34236845,-80.78128614,[1.75       2.57526077],2
edb8eb8b-c277-48df-b59f-e2d0a4fe9c87_v1,edb8eb8b-c277-48df-b59f-e2d0a4fe9c87,12gauge,1,2021-11-15T12:16:44.443692-05:00,-0.060234339,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Remington 870,12 guage,28.34236845,-80.78128614,[1.75       2.220839   2.84591837],3
8fa1765a-14c8-4d9b-bad0-553193e00b55_v0,8fa1765a-14c8-4d9b-bad0-553193e00b55,9mm,1,2021-11-15T12:30:45.298258-05:00,-0.054607698,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.44024943],1
6f4ec5e4-de4a-4de7-bf2d-301b27d3f82f_v0,6f4ec5e4-de4a-4de7-bf2d-301b27d3f82f,9mm,1,2021-11-15T12:30:54.304007-05:00,-0.054511292,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.75],1
d41d4367-070a-48f8-b457-7f0897caea99_v0,d41d4367-070a-48f8-b457-7f0897caea99,9mm,1,2021-11-15T12:31:16.203246-05:00,-0.054216336,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.75],1
d41d4367-070a-48f8-b457-7f0897caea99_v1,d41d4367-070a-48f8-b457-7f0897caea99,9mm,1,2021-11-15T12:31:16.203246-05:00,-0.054216336,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.69671202],1
53bcb695-4358-46b3-9f96-d2d2a07bfb87_v0,53bcb695-4358-46b3-9f96-d2d2a07bfb87,9mm,1,2021-11-15T12:31:39.770479-05:00,-0.054258802,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[0.18809524 1.47718821],2
53bcb695-4358-46b3-9f96-d2d2a07bfb87_v1,53bcb695-4358-46b3-9f96-d2d2a07bfb87,9mm,1,2021-11-15T12:31:39.770479-05:00,-0.054258802,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.69696145 3.20548753 4.4330839  5.71444444 6.70321995 7.91748299],6
53bcb695-4358-46b3-9f96-d2d2a07bfb87_v2,53bcb695-4358-46b3-9f96-d2d2a07bfb87,9mm,1,2021-11-15T12:31:39.770479-05:00,-0.054258802,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Glock 17,9mm,28.34236845,-80.78128614,[1.75],1
3d9e54b9-d9ad-4ed9-acb9-3af327860876_v0,3d9e54b9-d9ad-4ed9-acb9-3af327860876,9mm,1,2021-11-15T11:44:39.587343-05:00,-0.060392423,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
8eb79d18-178a-4095-9d7b-fd2bf513646e_v0,8eb79d18-178a-4095-9d7b-fd2bf513646e,9mm,1,2021-11-15T11:45:51.181291-05:00,-0.060657379,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
c52bfe4e-2a1d-44ca-9bfc-400bbf50d6a7_v0,c52bfe4e-2a1d-44ca-9bfc-400bbf50d6a7,9mm,1,2021-11-15T11:47:17.056278-05:00,-0.060537977,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
ac725365-989d-488e-b4ce-ebdcb3019017_v0,ac725365-989d-488e-b4ce-ebdcb3019017,9mm,1,2021-11-15T11:49:58.164005-05:00,-0.058266578,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75       3.63736961],2
3e9e857b-ad46-45b1-bf87-863782c4b871_v0,3e9e857b-ad46-45b1-bf87-863782c4b871,9mm,1,2021-11-15T11:51:31.196055-05:00,-0.057529372,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
bddfd129-17e2-4775-bd7e-6039dbb24cb3_v0,bddfd129-17e2-4775-bd7e-6039dbb24cb3,9mm,1,2021-11-15T11:52:48.733825-05:00,-0.056820791,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75       2.61761905 3.06632653],3
210335ee-a2b0-411e-93de-86aaecd2c2c2_v0,210335ee-a2b0-411e-93de-86aaecd2c2c2,9mm,1,2021-11-15T11:54:31.904614-05:00,-0.056993355,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.50147392 1.75       1.95716553 2.16263039 2.35807256],5
b1d2893a-ebed-47dc-9dfa-4577b6175187_v0,b1d2893a-ebed-47dc-9dfa-4577b6175187,38cal,1,2021-11-15T11:58:00.854448-05:00,-0.055319891,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34203628,-80.78152815,[1.36557823],1
f0202070-f482-4f74-ba27-db1f5c8b1c12_v0,f0202070-f482-4f74-ba27-db1f5c8b1c12,38cal,1,2021-11-15T11:58:21.185452-05:00,-0.055538217,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34203628,-80.78152815,[1.75],1
0e145efc-0a77-4ef9-bb04-a8b03a96894c_v0,0e145efc-0a77-4ef9-bb04-a8b03a96894c,38cal,1,2021-11-15T11:58:50.598067-05:00,-0.055264901,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34203628,-80.78152815,[1.75],1
eb23aa38-5a7a-4f2b-af6e-d11558acaefb_v0,eb23aa38-5a7a-4f2b-af6e-d11558acaefb,38cal,1,2021-11-15T11:59:30.144469-05:00,-0.054526361,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34203628,-80.78152815,[1.75       3.43804989 3.95997732],3
765e4374-78dc-4110-a7b7-ef84c697d23b_v0,765e4374-78dc-4110-a7b7-ef84c697d23b,38cal,1,2021-11-15T12:00:28.574311-05:00,-0.053461569,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34203628,-80.78152815,[1.75       2.10122449 2.44929705 2.79993197 3.14176871 3.48081633],6
1f111ba2-78da-49ba-80f3-0ffb18a10812_v0,1f111ba2-78da-49ba-80f3-0ffb18a10812,38cal,1,2021-11-15T12:01:38.225750-05:00,-0.052876958,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34203628,-80.78152815,[1.75       2.07356009 2.38723356 2.68909297 3.00444444 3.3047619 ],6
c140e9ba-15bd-4370-8ea2-a60f02260217_v0,c140e9ba-15bd-4370-8ea2-a60f02260217,AR15,1,2021-11-15T12:04:44.813831-05:00,-0.0510148,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,[1.75       2.92047619 4.07566893 5.22705215 6.31437642 7.38047619],6
77a646ec-e7a8-4141-8ae6-0c3e87790dce_v0,77a646ec-e7a8-4141-8ae6-0c3e87790dce,AR15,1,2021-11-15T12:05:26.515030-05:00,-0.050204972,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,[1.51061224 1.75       1.99040816 2.23623583 2.46070295 2.67614512],6
e4cc254a-6c6e-4d2f-9434-f2a46d8f4f38_v0,e4cc254a-6c6e-4d2f-9434-f2a46d8f4f38,AR15,1,2021-11-15T12:06:20.027575-05:00,-0.049876354,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,"[1.75       1.98387755 2.18108844 2.35195011 2.49058957 2.70226757
 2.90621315]",7
8176af12-402d-4c0b-a2c3-9c0a8878ca8e_v0,8176af12-402d-4c0b-a2c3-9c0a8878ca8e,AR15,1,2021-11-15T12:07:18.194721-05:00,-0.049570696,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,[1.73390023],1
8176af12-402d-4c0b-a2c3-9c0a8878ca8e_v1,8176af12-402d-4c0b-a2c3-9c0a8878ca8e,AR15,1,2021-11-15T12:07:18.194721-05:00,-0.049570696,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,[1.75       3.63970522 5.53340136],3
8176af12-402d-4c0b-a2c3-9c0a8878ca8e_v2,8176af12-402d-4c0b-a2c3-9c0a8878ca8e,AR15,1,2021-11-15T12:07:18.194721-05:00,-0.049570696,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,[1.75      3.9254195],2
8176af12-402d-4c0b-a2c3-9c0a8878ca8e_v3,8176af12-402d-4c0b-a2c3-9c0a8878ca8e,AR15,1,2021-11-15T12:07:18.194721-05:00,-0.049570696,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,[1.75],1
df68dc19-55f2-401b-af18-3cd2469b10d7_v0,df68dc19-55f2-401b-af18-3cd2469b10d7,AR15,1,2021-11-15T12:10:52.366590-05:00,-0.049841172,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34203628,-80.78152815,"[1.53657596 1.92473923 2.28702948 2.6653288  3.05668934 3.36099773
 3.79482993 4.21072562 4.64199546 5.07070295 5.50519274 5.95530612]",12
e468995d-7487-49db-bc18-53077ab0c01d_v0,e468995d-7487-49db-bc18-53077ab0c01d,12gauge,1,2021-11-15T12:13:37.581658-05:00,-0.050123895,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34203628,-80.78152815,[0.75],1
1eb82b11-a962-4a55-82dc-9c5ec3dcdc65_v0,1eb82b11-a962-4a55-82dc-9c5ec3dcdc65,12gauge,1,2021-11-15T12:13:56.921373-05:00,-0.050033566,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34203628,-80.78152815,[1.75],1
eb656241-7b68-4fba-8bc2-328ac7288680_v0,eb656241-7b68-4fba-8bc2-328ac7288680,12gauge,1,2021-11-15T12:14:38.124593-05:00,-0.049232736,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34203628,-80.78152815,[1.75       2.83961451 3.90095238],3
77f0f736-5392-4d7c-bb56-29a24f710a68_v0,77f0f736-5392-4d7c-bb56-29a24f710a68,12gauge,1,2021-11-15T12:16:44.527808-05:00,-0.048511501,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34203628,-80.78152815,[1.74612245 2.91750567],2
77f0f736-5392-4d7c-bb56-29a24f710a68_v1,77f0f736-5392-4d7c-bb56-29a24f710a68,12gauge,1,2021-11-15T12:16:44.527808-05:00,-0.048511501,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34203628,-80.78152815,[1.74705215 2.47274376 3.15537415],3
f1db7885-7624-4e85-a882-febd1482d0eb_v0,f1db7885-7624-4e85-a882-febd1482d0eb,9mm,1,2021-11-15T12:30:06.966238-05:00,-0.0478013,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.31492063],1
9f2b713a-fa24-4b4e-a637-5e37278b893a_v0,9f2b713a-fa24-4b4e-a637-5e37278b893a,9mm,1,2021-11-15T12:30:45.275609-05:00,-0.047695634,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.67399093],1
894865fa-9e6a-4311-b378-142d65fadc05_v0,894865fa-9e6a-4311-b378-142d65fadc05,9mm,1,2021-11-15T12:30:54.265105-05:00,-0.047564647,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
7f307f6f-c8a2-4a29-a750-eee5fced123c_v0,7f307f6f-c8a2-4a29-a750-eee5fced123c,9mm,1,2021-11-15T12:31:16.190439-05:00,-0.046740708,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
7f307f6f-c8a2-4a29-a750-eee5fced123c_v1,7f307f6f-c8a2-4a29-a750-eee5fced123c,9mm,1,2021-11-15T12:31:16.190439-05:00,-0.046740708,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75],1
98a2ac43-5916-4499-9763-a43de5e1b4d6_v0,98a2ac43-5916-4499-9763-a43de5e1b4d6,9mm,1,2021-11-15T12:31:39.734681-05:00,-0.046744667,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[0.11569161 1.78013605],2
98a2ac43-5916-4499-9763-a43de5e1b4d6_v1,98a2ac43-5916-4499-9763-a43de5e1b4d6,9mm,1,2021-11-15T12:31:39.734681-05:00,-0.046744667,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34203628,-80.78152815,[1.75       3.60927438 4.94634921 6.55292517 7.6907483  9.91174603],6
06e7af3f-05cf-4170-9d51-9cc5ad5ab502_v0,06e7af3f-05cf-4170-9d51-9cc5ad5ab502,9mm,1,2021-11-15T11:44:39.317294-05:00,-0.051397386,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.75],1
22bd6a08-ba31-4ec3-b823-7a1edd7fe99f_v0,22bd6a08-ba31-4ec3-b823-7a1edd7fe99f,9mm,1,2021-11-15T11:45:51.386951-05:00,-0.05107249,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.75],1
394e9cea-0064-4954-9758-5ed7158bc06a_v0,394e9cea-0064-4954-9758-5ed7158bc06a,9mm,1,2021-11-15T11:47:17.053552-05:00,-0.050768987,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.75],1
3e29af22-dbee-4c22-8ef9-a4d5165d5ad3_v0,3e29af22-dbee-4c22-8ef9-a4d5165d5ad3,9mm,1,2021-11-15T11:49:58.246547-05:00,-0.04953225,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.6277551  3.51530612 5.43485261],3
6e57a74f-aa42-4375-9e8d-5eb865a6515e_v0,6e57a74f-aa42-4375-9e8d-5eb865a6515e,9mm,1,2021-11-15T11:51:31.250682-05:00,-0.049612766,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.75       1.98750567 2.25961451],3
c3e5c5da-6d44-4148-9769-559af37f1fe8_v0,c3e5c5da-6d44-4148-9769-559af37f1fe8,9mm,1,2021-11-15T11:52:48.793529-05:00,-0.049235658,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.75       2.61768707 3.06662132],3
cca01172-b8e7-47a2-9312-e543f925c811_v0,cca01172-b8e7-47a2-9312-e543f925c811,9mm,1,2021-11-15T11:54:31.905788-05:00,-0.049189416,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Glock 17,9mm,28.34187424,-80.78182843,[1.75       2.00603175 2.21151927 2.41312925 2.61480726],5
20d713fe-1c29-4454-8a0d-c5d6d0f97859_v0,20d713fe-1c29-4454-8a0d-c5d6d0f97859,38cal,1,2021-11-15T11:58:00.927609-05:00,-0.049575654,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187424,-80.78182843,[1.74222222],1
817f1ecb-9667-426f-814f-d904ab544df9_v0,817f1ecb-9667-426f-814f-d904ab544df9,38cal,1,2021-11-15T11:58:21.506945-05:00,-0.04950613,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187424,-80.78182843,[1.74061224],1
d2e86568-e511-4b01-8579-d5e9535df7e8_v0,d2e86568-e511-4b01-8579-d5e9535df7e8,38cal,1,2021-11-15T11:58:50.721813-05:00,-0.049410769,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187424,-80.78182843,[1.6439229],1
9d9de7e0-b2b6-45ea-853d-b64f094647dc_v0,9d9de7e0-b2b6-45ea-853d-b64f094647dc,38cal,1,2021-11-15T11:59:30.115708-05:00,-0.049342621,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187424,-80.78182843,[1.7414966  3.43061224 5.23235828],3
08e77e85-92f3-44c7-be5b-c835c9431f97_v0,08e77e85-92f3-44c7-be5b-c835c9431f97,38cal,1,2021-11-15T12:00:28.626366-05:00,-0.049687633,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187424,-80.78182843,[1.74210884 2.09360544 2.43943311 2.79185941 3.13326531 3.47238095],6
99769aad-a36a-4b20-a8f8-4cbd995f2cf8_v0,99769aad-a36a-4b20-a8f8-4cbd995f2cf8,38cal,1,2021-11-15T12:01:38.556632-05:00,-0.049501456,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187424,-80.78182843,[1.75       2.07390023 2.38718821 2.6893424  3.00480726 3.30612245],6
7a4b953d-9527-4eee-a802-dd0000fcf6a3_v0,7a4b953d-9527-4eee-a802-dd0000fcf6a3,AR15,1,2021-11-15T12:04:44.956399-05:00,-0.049982404,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,[1.75       2.91938776 4.07310658 5.22598639 6.31335601 7.38136054],6
33627352-fb2b-40ef-9bfe-be128129210e_v0,33627352-fb2b-40ef-9bfe-be128129210e,AR15,1,2021-11-15T12:05:26.637463-05:00,-0.05005619,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,[1.5106576  1.75       1.99126984 2.23705215 2.46210884 2.67537415],6
54544c8e-8c46-4069-b485-b7abf7fbab03_v0,54544c8e-8c46-4069-b485-b7abf7fbab03,AR15,1,2021-11-15T12:06:20.086981-05:00,-0.049974224,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,"[1.75       1.98365079 2.17650794 2.37827664 2.5706576  2.77639456
 2.97591837 3.17750567 3.39058957 3.60061224 3.8114966  4.01560091]",12
2eabebd8-8ef0-4efe-8248-a99013581760_v0,2eabebd8-8ef0-4efe-8248-a99013581760,AR15,1,2021-11-15T12:07:18.251250-05:00,-0.050111743,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,[1.75],1
2eabebd8-8ef0-4efe-8248-a99013581760_v1,2eabebd8-8ef0-4efe-8248-a99013581760,AR15,1,2021-11-15T12:07:18.251250-05:00,-0.050111743,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,[1.75       3.63773243 5.53297052],3
2eabebd8-8ef0-4efe-8248-a99013581760_v2,2eabebd8-8ef0-4efe-8248-a99013581760,AR15,1,2021-11-15T12:07:18.251250-05:00,-0.050111743,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,[1.75       3.92401361],2
2eabebd8-8ef0-4efe-8248-a99013581760_v3,2eabebd8-8ef0-4efe-8248-a99013581760,AR15,1,2021-11-15T12:07:18.251250-05:00,-0.050111743,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187424,-80.78182843,[1.75],1
